Timestamp,R_N/Lon,R_E/Lat,R_D/Hgt,accN/hMSL,accE/hAcc,accD/vAcc,PosType,PowerRx,Bearing,Roll_XZ,Pitch_YZ,cal_stat_aim,Temp
2025-11-12 15:28:34.451,-74.082870048,4.639165993,2575693.4,2571018.3,3670.3,4183.8,absPos,-60.06631870356586,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:34.557,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.29188625474556,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:34.663,-74.082870034,4.639166237,2575707.6,2571032.6,3662.3,4173.7,absPos,-60.425762420751205,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:34.770,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.255693764829786,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:34.876,-74.082870229,4.639166967,2575802.6,2571127.6,3654.5,4164.0,absPos,-60.31988094942911,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:34.983,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.3502403492046,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:35.089,-74.082870422,4.639167728,2575888.0,2571212.9,3649.0,4157.400000000001,absPos,-60.30641203251846,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:35.196,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-59.902222635154345,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:35.302,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.39492609117225,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:35.409,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.02947485571553,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:35.515,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-59.9924871656395,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:35.621,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.22222164929624,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:35.728,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.36828300840979,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:35.834,-74.082870725,4.639169299,2576087.2,2571412.1,3650.2,4158.1,absPos,-60.11295499316482,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:35.941,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.18793302111121,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:36.047,-74.08287078,4.639169751,2576134.7,2571459.7,3646.6,4153.900000000001,absPos,-60.49325147992331,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:36.154,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.39172609982349,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:36.260,-74.082870875,4.639170157,2576186.5,2571511.5,3643.1,4149.8,absPos,-60.42304031726423,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:36.367,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.269205675433966,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:36.473,-74.082870938,4.639170451,2576210.8,2571535.8,3639.8,4145.8,absPos,-60.31122554611595,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:36.579,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.167860640494396,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:36.686,-74.082870946,4.639170906,2576249.8,2571574.8,3636.4,4141.8,absPos,-60.38653113745718,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:36.792,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.27429397711849,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:36.900,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.293164347557266,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:37.006,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.28586988195326,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:37.112,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.471489643887594,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:37.218,-74.082871143,4.639171776,2576337.3,2571662.2,3628.5,4132.5,absPos,-60.07289176533853,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:37.325,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.087286421282485,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:37.431,-74.082871156,4.639172093,2576365.7,2571690.7,3625.9,4129.6,absPos,-60.29250941003815,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:37.538,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.23156538021797,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:37.645,-74.08287114,4.639172245,2576368.4,2571693.4,3623.4,4126.8,absPos,-60.16974960077068,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:37.752,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.19723419335507,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:37.858,-74.082871276,4.63917257,2576406.3,2571731.3,3621.0,4124.1,absPos,-60.27394688042537,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:37.967,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-59.94189414007408,93.5,-10.0,1.0,0.0,28.0
