Dist_N,Dist_E,Dist_D,PowerRx,XZ,YZ,MAG
6.3306,0.8573000000000001,-33.128,-60.17271815998133,357.46,250.017,223.119
6.3854999999999995,0.8517,-33.1259,-60.10692858681145,356.756,261.87,223.147
6.3908000000000005,0.8559,-33.1138,-59.94298554648191,357.7,258.69,223.243
6.3075,0.8072,-33.2077,-59.89132540171553,357.481,250.017,223.248
6.4636000000000005,0.9028,-33.0254,-60.061628446123365,357.691,253.301,223.406
6.4407000000000005,0.8599,-33.0667,-59.8474935891413,357.709,270.0,223.333
6.373200000000001,0.8192,-33.1922,-60.233680571633144,357.913,257.471,223.147
6.303999999999999,0.8195,-33.2497,-60.01143664338403,357.011,252.897,223.116
6.2697,0.8269,-33.2426,-60.1911207367284,357.691,243.435,223.203
6.2427,0.8210999999999999,-33.2848,-60.07620715434573,357.46,254.745,223.243
6.1836,0.8388,-33.3412,-59.85131869368619,357.481,250.017,223.251
6.2348,0.8388,-33.3061,-60.07036164282498,356.999,245.225,223.24
6.3475,0.8547,-33.2624,-59.9176695155674,357.207,260.538,223.374
6.387899999999999,0.9089,-33.2099,-59.66798961033039,356.769,254.055,223.507
6.5499,0.9178000000000001,-33.167699999999996,-60.11314756076671,357.922,257.471,223.349
6.594600000000001,0.8911,-33.2856,-60.18076156391976,356.975,248.963,222.892
6.8317,0.8197,-33.1458,-59.90747836899972,357.219,255.964,223.336
6.5669,0.7942,-33.0971,-59.91841595695544,357.46,259.695,223.288
6.482,0.7806000000000001,-33.0277,-59.97493540832484,357.23,255.964,223.543
6.501900000000001,0.7844,-32.8923,-60.05682350239348,357.47,254.745,223.201
6.4110000000000005,0.7263,-32.8902,-59.744622563344564,,,
6.2875,0.7143,-32.9065,-59.877497315397996,357.709,253.301,223.152
6.0755,0.6681,-32.9225,-60.03029017290099,357.207,251.565,223.119
6.1563,0.6394,-32.8607,-60.040026762329674,357.672,248.199,223.161
6.316,0.6481999999999999,-32.723600000000005,-60.031016132861446,357.23,265.236,223.374
6.2084,0.6379,-32.6178,-60.00336451779084,357.691,253.301,223.376
6.1599,0.6709999999999999,-32.510999999999996,-60.00319652081394,356.987,245.225,222.837
6.1216,0.7,-32.4769,-59.664331973758834,357.23,251.565,223.333
6.3883,0.6618999999999999,-32.4853,-59.96925395593521,358.16,243.435,223.076
6.6324000000000005,0.6406999999999999,-32.2977,-60.04533199012498,357.922,257.471,224.37
6.7153,0.6352,-32.198299999999996,-59.77250635362929,357.922,257.471,223.599
6.7542,0.5724,-32.1987,-60.059055138008176,357.241,255.964,223.248
6.559500000000001,0.5236,-32.2408,-60.1201367625952,357.241,239.744,223.161
6.4008,0.5104,-32.258,-60.00733904715183,357.682,258.69,223.336
6.9201,0.4829,-32.126999999999995,-59.98343650229054,357.023,252.897,223.198
6.955900000000001,0.47490000000000004,-32.018499999999996,-60.1186751658074,357.45,250.017,223.243
6.869400000000001,0.4437,-31.9857,-60.11835011620101,357.7,253.301,223.376
6.639600000000001,0.4261,-32.0349,-60.033294558013985,357.691,253.301,223.076
6.385,0.3857,-32.1096,-60.206337863901176,358.145,249.444,223.556
6.4533000000000005,0.3897,-32.0705,-59.95956695849132,358.167,243.435,223.331
6.4786,0.43189999999999995,-31.9625,-60.050704274632274,357.207,255.964,223.291
6.4817,0.44630000000000003,-31.919,-60.13876598387799,357.922,236.31,223.371
6.547000000000001,0.40299999999999997,-31.942600000000002,-60.406264953692116,357.682,253.301,223.016
6.3641,0.44409999999999994,-31.960700000000003,-60.19373254511404,357.46,259.695,223.07
6.24,0.4675,-31.8728,-59.96751880845015,357.47,250.017,222.974
6.268,0.4718,-31.8162,-60.080329726621656,357.682,258.69,223.203
6.2611,0.465,-31.789699999999996,-59.97215752806082,357.682,253.301,223.381
6.3191999999999995,0.4657,-31.755,-60.19992173765105,357.252,260.538,223.161
6.3542,0.4794,-31.729499999999998,-59.96343335106136,358.16,249.444,222.853
6.513,0.4679,-31.604,-60.130382690308764,357.45,250.017,222.97
6.6569,0.49729999999999996,-31.442800000000002,-59.9650006469288,357.252,255.964,223.635
6.9913,0.5592,-31.0803,-60.20279783039868,357.481,264.806,222.911
7.146699999999999,0.569,-30.9438,-59.90116977773563,357.241,247.38,223.059
7.2402,0.5802,-30.807100000000002,-60.3703690779179,356.782,246.801,222.983
7.0787,0.6408,-30.6696,-60.187634000694544,356.782,246.801,222.983
6.982,0.6659,-30.6333,-59.938154256140585,356.999,252.897,223.11
6.986599999999999,0.6269,-30.549699999999998,-60.108791224145875,357.47,259.695,223.323
6.9955,0.6199,-30.4469,-60.01094163402356,357.7,258.69,223.161
7.1997,0.6459999999999999,-30.2169,-59.995455331088706,358.16,262.875,223.294
7.4272,0.6542,-30.0244,-59.867648623080896,357.241,255.964,223.368
7.5646,0.7065,-29.790599999999998,-60.09885869514109,357.719,248.199,223.15
7.698200000000001,0.7759,-29.5291,-60.15774137131761,357.922,246.038,223.328
7.812799999999999,0.7594,-29.397199999999998,-59.84525338576365,357.7,258.69,222.925
7.915900000000001,0.745,-29.3025,-59.99394634232573,357.47,254.745,223.336
8.232899999999999,0.746,-29.0569,-59.93700566755608,357.46,245.556,223.192
8.480599999999999,0.7424,-28.8915,-60.10055680618029,356.782,257.905,222.918
8.4279,0.7118000000000001,-28.8848,-60.153421613574054,357.44,250.017,223.466
8.231900000000001,0.6718000000000001,-28.8488,-60.10773801463784,357.7,248.199,223.119
8.2887,0.6827,-28.749499999999998,-59.89246197087687,357.241,255.964,223.235
8.287,0.7112,-28.6032,-60.13067779459366,356.999,252.897,223.513
8.5439,0.6964,-28.4639,-60.027417047063956,359.54,225.0,223.198
8.298,0.6884,-28.438299999999998,-60.012347608050895,358.145,249.444,223.238
8.1712,0.7134999999999999,-28.346500000000002,-59.9821676986613,357.46,250.017,223.549
8.186,0.675,-28.3343,-60.2077671159612,357.23,260.538,223.461
7.9332,0.654,-28.3728,-60.14643964398538,357.905,257.471,222.784
7.9712,0.6262,-28.3119,-60.019593235374245,357.219,255.964,223.867
8.0599,0.5195000000000001,-28.4352,-60.024685162837564,357.47,254.745,223.192
8.0681,0.4917,-28.502,-59.89717546485004,357.7,253.301,223.15
8.0763,0.5505,-28.3651,-59.91952086512494,357.45,259.695,223.246
7.8980999999999995,0.5051,-28.465799999999998,-60.215979537126,356.769,250.346,223.299
7.9836,0.4781,-28.4775,-59.958187745499494,357.682,248.199,223.326
8.0779,0.4962,-28.405900000000003,-60.16451559119089,357.45,259.695,223.633
7.9187,0.5829,-28.234099999999998,-59.46935762139789,357.682,239.036,223.198
7.884600000000001,0.5836,-28.217,-60.00010425215798,357.905,263.66,223.371
8.0067,0.6297999999999999,-28.0561,-60.00831871677402,357.691,258.69,223.376
8.1521,0.6844,-27.8802,-59.956183287769505,357.672,248.199,223.07
8.276299999999999,0.7392,-27.683899999999998,-59.81470402973201,357.241,260.538,222.986
8.502699999999999,0.8225,-27.3816,-59.66919759267576,356.987,261.254,223.464
8.4579,0.8591,-27.2753,-60.210979470762844,356.795,257.905,223.11
8.5831,0.9126000000000001,-27.101300000000002,-60.44831419691754,357.46,250.017,223.254
8.8411,0.9006000000000001,-26.904,-60.059805945868135,357.274,255.964,223.471
8.954600000000001,0.8887999999999999,-26.889899999999997,-60.11126279253989,357.481,254.745,223.333
9.0523,0.8991,-26.7801,-60.27488305317604,357.47,254.745,223.911
9.1746,0.9098,-26.6454,-60.10969246046163,357.23,255.964,222.98
9.2567,0.9294,-26.4943,-59.90514904869671,357.207,260.538,223.198
9.2355,0.9314,-26.4481,-60.31482359176292,356.999,252.897,223.27
9.4202,0.9941,-26.1737,-60.145275477481015,358.402,254.055,223.419
9.7423,1.0865,-25.8535,-60.16631107468895,357.207,243.435,223.246
10.1726,1.1661,-25.5527,-59.968195139430065,357.481,254.745,223.24
10.1355,1.2537,-25.206300000000002,-59.85092747403784,357.274,255.964,223.155
10.3719,1.2991,-24.9986,-60.23300328572052,357.252,251.565,222.879
10.9702,1.4653,-24.3777,-59.98959952757657,356.987,252.897,222.769
11.0153,1.5497999999999998,-24.153299999999998,-59.88611802508858,357.252,255.964,223.283
11.055299999999999,1.5812,-23.985100000000003,-60.09221629981014,356.795,254.055,224.283
10.914100000000001,1.5266,-24.0333,-59.92899256015656,357.46,241.39,222.989
10.989600000000001,1.5719,-23.852199999999996,-59.930683225024936,357.46,254.745,222.863
11.1317,1.6516,-23.5552,-59.9708625887089,357.207,260.538,223.368
11.341600000000001,1.7119,-23.320500000000003,-59.910611467047595,357.481,250.017,223.238
11.6018,1.7904,-22.9942,-60.10057670245368,356.511,258.69,223.554
11.663699999999999,1.8533000000000002,-22.7797,-60.205923675854095,356.756,250.346,223.286
11.7206,1.8884999999999998,-22.6179,-60.14429536872778,357.45,250.017,223.376
11.8589,1.926,-22.485799999999998,-60.126059549514736,357.7,243.435,222.977
11.8893,2.0571,-22.275,-60.16446399123026,357.691,239.036,223.416
12.1496,2.1717,-21.9602,-60.17024250816813,357.219,251.565,223.323
12.3835,2.2523,-21.751199999999997,-60.07981674477948,357.7,248.199,223.627
12.472999999999999,2.2953,-21.6462,-59.89981893431648,357.47,259.695,223.421
12.6977,2.3729,-21.3973,-60.03268729637031,357.274,260.538,223.243
12.806500000000002,2.3848,-21.293400000000002,-59.82749779429518,357.682,243.435,223.461
12.8567,2.3757,-21.3617,-59.951824952845556,357.241,251.565,223.376
12.9914,2.4503,-21.2437,-60.07137571084389,357.241,247.38,223.495
13.2897,2.5623,-20.9558,-59.8062999212418,357.682,253.301,222.83
13.4746,2.6237,-20.706999999999997,-59.886781796547936,357.45,233.973,223.155
13.6359,2.6641000000000004,-20.557199999999998,-59.97569145143676,357.7,248.199,223.291
13.9823,2.8075,-20.1532,-60.145520858333896,357.241,243.435,223.291
14.1877,2.8963,-19.8833,-60.080852829325195,357.023,274.399,223.371
14.3221,2.9400999999999997,-19.7659,-60.096243046903254,357.219,251.565,222.713
14.4733,2.9825999999999997,-19.7043,-60.15280786963321,357.691,248.199,223.113
14.621400000000001,3.0476,-19.5509,-59.89490015643785,357.709,258.69,223.386
14.738800000000001,3.0938999999999997,-19.3592,-60.25252143837861,357.682,253.301,223.371
14.7824,3.0913,-19.282799999999998,-59.831390807404205,357.252,255.964,223.07
14.9576,3.1743,-19.0851,-60.21557480580227,357.691,258.69,222.762
15.1523,3.2498,-18.9286,-59.884973197603,357.44,264.806,222.937
15.3392,3.3002999999999996,-18.768800000000002,-60.12663934166089,357.93,263.66,223.336
15.3761,3.3104,-18.7359,-60.11520552670133,357.709,253.301,223.339
15.4804,3.3539,-18.6344,-60.251097982037805,357.23,251.565,223.643
15.5752,3.4812,-18.5021,-60.07340392981658,357.46,254.745,223.098
15.779000000000002,3.5770999999999997,-18.3905,-60.110979134811224,356.987,252.897,223.333
16.0031,3.5766000000000004,-18.1782,-60.12051270848309,357.709,253.301,223.256
15.994200000000001,3.593,-18.2011,-60.11107030848926,357.7,253.301,223.639
15.918399999999998,3.6077,-18.182000000000002,-60.20262161575759,356.525,255.069,223.328
16.1007,3.7025,-18.018,-60.23245111537022,357.241,255.964,223.214
16.1927,3.6660000000000004,-18.0915,-59.87724772085086,357.47,245.556,222.863
16.289,3.6574,-18.0042,-60.14713452692974,356.987,252.897,223.67
16.3424,3.701,-17.903499999999998,-59.8223855993896,356.987,252.897,223.113
16.868499999999997,3.865,-17.3848,-60.05553307958344,357.93,263.66,223.507
17.0238,3.8951,-17.2803,-60.18150282331111,357.011,252.897,223.11
17.0386,3.9047,-17.301199999999998,-60.08985666934913,357.47,250.017,223.511
17.05,3.9868,-17.1586,-60.02185543939132,357.219,265.236,223.203
17.1918,4.000299999999999,-17.111,-60.229461628951064,357.7,253.301,223.211
17.4826,4.1291,-16.7902,-60.0477580244933,358.152,243.435,223.421
0.0,0.0,0.0,-59.85454521381692,357.672,258.69,223.787
0.0,0.0,0.0,-60.39782609224198,357.691,253.301,223.594
0.0,0.0,0.0,-60.050494475481656,357.46,259.695,223.5
0.0,0.0,0.0,-59.68067917566442,357.44,245.556,223.5
0.0,0.0,0.0,-60.013179525312175,356.987,257.005,223.645
0.0,0.0,0.0,-60.03800410612607,356.987,261.254,223.603
0.0,0.0,0.0,-59.927030659465565,357.46,241.39,223.471
0.0,0.0,0.0,-60.23582774506715,356.999,248.963,223.424
0.0,0.0,0.0,-59.89074759924621,357.011,252.897,223.339
0.0,0.0,0.0,-60.19923935734666,356.807,265.914,223.333
0.0,0.0,0.0,-59.782883688479664,356.999,261.254,223.068
0.0,0.0,0.0,-59.906453531593186,356.999,261.254,223.068
0.0,0.0,0.0,-59.810154770295455,358.145,243.435,223.238
0.0,0.0,0.0,-60.32709406523655,357.23,251.565,222.989
0.0,0.0,0.0,-60.02704938439213,357.219,247.38,223.331
0.0,0.0,0.0,-60.17215305290809,357.7,243.435,223.471
0.0,0.0,0.0,-59.96630363772183,357.709,248.199,223.161
0.0,0.0,0.0,-60.18850018535432,356.782,257.905,223.203
0.0,0.0,0.0,-60.09380050495372,357.011,252.897,223.331
0.0,0.0,0.0,-60.11785323372678,357.46,245.556,223.419
0.0,0.0,0.0,-59.96997959038016,357.481,254.745,223.639
0.0,0.0,0.0,-60.09028009837172,357.263,247.38,223.637
0.0,0.0,0.0,-60.01340733997475,357.241,251.565,223.07
0.0,0.0,0.0,-60.046060780897974,358.167,243.435,223.331
0.0,0.0,0.0,-60.13896989517309,357.241,265.236,224.332
0.0,0.0,0.0,-60.05653337393197,357.709,270.0,223.248
0.0,0.0,0.0,-60.089916841641625,356.999,252.897,223.586
0.0,0.0,0.0,-60.40292624274764,358.39,254.055,223.199
0.0,0.0,0.0,-59.92505963555441,357.23,255.964,223.293
0.0,0.0,0.0,-60.15324771065138,357.709,253.301,223.503
0.0,0.0,0.0,-60.14914766569497,356.511,258.69,223.28
0.0,0.0,0.0,-59.97969969587345,357.241,255.964,223.624
0.0,0.0,0.0,-59.989274145830024,357.207,255.964,223.366
0.0,0.0,0.0,-60.087931596049955,356.975,252.897,223.88
0.0,0.0,0.0,-60.12449433846096,357.23,251.565,223.329
0.0,0.0,0.0,-59.98301383393915,356.987,257.005,223.368
0.0,0.0,0.0,-60.170632766203234,357.46,259.695,223.714
0.0,0.0,0.0,-60.110817052998414,357.691,248.199,223.403
0.0,0.0,0.0,-59.99438024617126,357.691,248.199,223.337
12.101199999999999,4.2202,-15.5557,-59.9591267365428,356.309,259.38,223.67
12.244200000000001,4.2589,-15.3999,-60.053832795333165,356.769,254.055,223.102
12.4094,4.3099,-15.1805,-60.27734541442777,357.481,250.017,223.494
12.5831,4.3607,-14.9812,-59.97969969587345,357.44,254.745,223.251
12.665899999999999,4.413399999999999,-14.8114,-60.01059516103879,357.47,259.695,223.668
12.657,4.5074000000000005,-14.6031,-60.17701602130274,357.263,260.538,223.454
12.721300000000001,4.5584,-14.535499999999999,-60.03394109114747,356.566,258.69,223.361
12.8949,4.5889999999999995,-14.355599999999999,-60.117010851348944,357.241,251.565,223.329
12.9506,4.6346,-14.2402,-59.91214045851831,357.7,243.435,223.438
13.050799999999999,4.7018,-14.128599999999999,-60.16085543800131,357.23,255.964,223.241
13.0636,4.696000000000001,-14.087200000000001,-60.16542878757348,357.682,248.199,223.277
13.0771,4.7638,-13.9362,-59.95021389780636,357.46,254.745,223.327
13.2223,4.8099,-13.773399999999999,-60.28316025741462,358.39,240.255,223.324
13.4628,4.9773000000000005,-13.3618,-59.876566208802345,,,
13.4746,5.0197,-13.2723,-60.18223391134957,356.525,251.565,223.672
13.493,5.0609,-13.1885,-60.156543460200524,356.553,255.069,223.586
13.5976,5.1287,-12.9776,-60.037426066079796,,,
13.6676,5.1874,-12.872300000000001,-60.12212726634597,357.491,250.017,223.15
13.646099999999999,5.1935,-12.7877,-60.13180751698475,357.207,255.964,223.582
13.6108,5.1956,-12.7656,-59.92635099961458,357.23,260.538,223.794
13.7355,5.269299999999999,-12.5457,-60.19965290836814,357.23,260.538,223.45
13.8508,5.3623,-12.3677,-60.039179722674746,357.47,259.695,223.244
13.906500000000001,5.4239999999999995,-12.2854,-60.150987606109545,357.46,250.017,223.236
13.994200000000001,5.480599999999999,-12.124600000000001,-59.96029097606776,357.46,259.695,223.285
14.073900000000002,5.5525,-11.895,-60.129365243089694,357.93,257.471,223.452
14.205499999999999,5.6537,-11.6171,-60.03811368405002,357.946,246.038,223.496
14.3345,5.7644,-11.3719,-60.147155276177756,357.7,258.69,223.509
14.3806,5.8497,-11.2475,-59.97352186264656,356.975,257.005,223.334
14.514800000000001,5.9777,-10.975999999999999,-59.98813165487256,357.47,250.017,223.238
14.561300000000001,6.0062999999999995,-10.8385,-60.00705251469259,357.682,253.301,223.622
14.632100000000001,6.0537,-10.683399999999999,-59.72057286278989,357.46,259.695,223.624
14.7331,6.1074,-10.539000000000001,-59.819940110616386,357.93,240.945,223.283
14.8801,6.2022,-10.295499999999999,-59.90294650955739,357.7,253.301,223.533
14.9778,6.2467999999999995,-10.1139,-60.25460465230506,357.7,253.301,223.584
15.123800000000001,6.3256,-9.9061,-60.104924802888206,357.709,253.301,223.283
15.1415,6.3423,-9.8524,-60.19650057602827,356.975,248.963,223.494
15.159600000000001,6.3836,-9.7584,-60.15710653965683,357.011,248.963,223.457
15.238299999999999,6.4459,-9.608600000000001,-59.95164917234179,357.47,245.556,223.288
15.293800000000001,6.481,-9.452300000000001,-59.81655932470164,356.539,255.069,223.494
15.2981,6.5201,-9.3694,-60.064444122449316,357.672,243.435,223.841
15.3355,6.5603,-9.1983,-59.94678842614555,356.975,257.005,223.067
15.444700000000001,6.6402,-9.028500000000001,-59.951854250287894,356.987,257.005,223.672
15.5075,6.679500000000001,-8.8537,-60.047897801366254,357.93,251.565,223.674
15.4804,6.6921,-8.8347,-60.0415820707401,357.691,243.435,223.368
15.5404,6.7363,-8.72,-60.02864975148189,357.682,243.435,223.161
15.5694,6.7472,-8.6629,-60.11409025170356,356.987,248.963,223.498
15.5825,6.7642,-8.6274,-59.789021773669276,357.45,254.745,223.58
15.5966,6.782100000000001,-8.6057,-60.19943611225767,357.219,255.964,223.202
15.6118,6.8033,-8.5069,-59.95159058042155,357.44,259.695,223.885
15.632,6.8187999999999995,-8.3913,-59.8827907765386,357.011,257.005,223.371
15.6128,6.819299999999999,-8.434800000000001,-60.12635436017723,357.719,258.69,223.293
15.4992,6.778300000000001,-8.547699999999999,-59.92429294658805,358.16,249.444,223.191
15.5033,6.796,-8.5029,-60.07425767152435,357.219,260.538,223.447
15.48,6.807300000000001,-8.4848,-60.143570638889955,357.47,259.695,223.322
15.5424,6.8552,-8.3993,-60.023562794464,357.45,250.017,223.368
15.603499999999999,6.9117999999999995,-8.2972,-59.94592981351399,357.23,251.565,223.049
15.640799999999999,6.9376999999999995,-8.1963,-59.86473749029098,357.23,251.565,223.332
15.687000000000001,6.9633,-8.1312,-60.07156644356382,356.999,252.897,223.489
15.6849,6.9787,-8.1495,-60.040126424915876,357.491,254.745,223.412
15.6826,6.998200000000001,-8.1301,-60.06931802421474,357.011,257.005,223.288
15.711199999999998,7.0308,-8.0633,-60.186695828890684,357.938,263.66,223.373
15.7338,7.035,-8.038,-60.04786784880047,357.481,250.017,223.337
15.7798,7.0571,-8.0139,-60.37858265100922,357.481,250.017,223.337
15.800799999999999,7.0828999999999995,-7.8775,-60.10449994369411,357.46,254.745,223.485
15.785,7.090800000000001,-7.907,-60.04605080090875,357.46,254.745,223.366
15.8573,7.0949,-7.8778999999999995,-60.14939262666526,358.152,249.444,223.538
15.933499999999999,7.0901,-7.8767,-60.17959845352655,356.769,257.905,223.244
15.911700000000002,7.1011,-7.8667,-60.109510172860325,357.691,248.199,223.324
15.9154,7.1312,-7.8343,-60.042618733159856,356.82,257.905,223.42
15.8905,7.1652,-7.7184,-59.95518629239548,356.769,254.055,222.664
15.931600000000001,7.2435,-7.614199999999999,-59.81265120446316,357.481,250.017,223.779
15.8461,7.2912,-7.5199,-60.184067643118325,357.691,243.435,223.668
15.7202,7.3376,-7.4506,-60.27028827577277,357.7,248.199,223.102
15.779300000000001,7.4765999999999995,-7.2116,-60.0407045130213,,,
15.755799999999999,7.521699999999999,-7.125299999999999,-59.890468054707775,357.45,254.745,223.327
15.731900000000001,7.5487,-7.0445,-60.08057146517258,357.219,247.38,223.582
15.7017,7.573300000000001,-6.9901,-60.05444270863234,357.682,253.301,223.538
15.668299999999999,7.5998,-6.948300000000001,-60.1190306869395,357.47,250.017,223.45
15.675699999999999,7.6449,-6.8892999999999995,-60.38606668812108,357.47,250.017,223.45
15.7063,7.7026,-6.7862,-60.06296107015072,357.011,245.225,223.63
15.5983,7.693200000000001,-6.7624,-60.17729373912147,358.16,249.444,223.067
15.5771,7.7216,-6.729299999999999,-60.13408821241944,356.566,262.405,223.417
15.8652,7.742000000000001,-6.6365,-60.09307406333455,357.93,257.471,223.718
15.828199999999999,7.7427,-6.6552,-60.102072973876616,356.999,261.254,223.676
15.808800000000002,7.7545,-6.650499999999999,-60.26567670298438,356.769,261.87,222.942
15.779100000000001,7.78,-6.5722000000000005,-59.81916333869626,356.807,254.055,223.454
15.6349,7.8587,-6.5032000000000005,-60.00710196878339,357.23,251.565,223.716
15.6579,7.8827,-6.4414,-60.19405231488988,357.23,251.565,223.716
15.621099999999998,7.8933,-6.4075999999999995,-60.22751530582444,357.196,251.565,223.207
15.5577,7.9242,-6.3222000000000005,-60.09748503092108,358.377,234.462,223.324
15.573599999999999,7.931799999999999,-6.305700000000001,-60.29044983956922,358.402,246.801,223.45
15.617799999999999,7.9513,-6.2311000000000005,-60.12460612054481,358.402,246.801,223.45
15.595799999999999,7.9724,-6.181,-59.9272442888168,357.47,250.017,223.542
15.5296,8.0108,-6.0948,-60.01127823424996,357.047,265.601,223.417
15.4827,8.0572,-5.9879999999999995,-59.9081357454038,357.219,270.0,223.412
15.476500000000001,8.0928,-5.8724,-60.16646498033602,357.691,243.435,223.454
15.683399999999999,8.1029,-5.833099999999999,-59.89766731953054,358.16,233.13,223.405
15.6721,8.1534,-5.722899999999999,-60.14841190773723,357.011,257.005,223.371
15.665799999999999,8.178099999999999,-5.5948,-59.944788916902056,357.691,243.435,223.58
15.6714,8.2027,-5.511699999999999,-59.98459774556313,358.167,243.435,222.758
15.6965,8.2285,-5.4753,-59.7314018838821,356.987,265.601,222.758
15.648,8.2398,-5.4337,-60.02048606988221,357.47,259.695,223.538
15.6325,8.2803,-5.3585,-60.1005160664763,357.709,253.301,223.241
15.5772,8.2876,-5.310499999999999,-60.130687652949305,357.481,254.745,223.588
15.568900000000001,8.3365,-5.275,-60.00738850450557,357.23,260.538,223.327
15.4646,8.2725,-5.3625,-60.02671155964718,357.93,251.565,223.494
15.5426,8.2369,-5.3112,-60.15450642631083,357.93,263.66,223.199
15.478599999999998,8.2276,-5.3647,-59.9547367419042,357.93,263.66,223.758
15.4353,8.2838,-5.1612,-60.0955666684232,357.241,247.38,223.332
15.3757,8.271799999999999,-5.1339,-59.83215106573305,357.263,255.964,223.207
15.3596,8.2607,-5.1147,-60.22702626014161,358.152,243.435,222.85
15.385399999999999,8.2746,-5.0787,-60.121101597157406,356.795,261.87,223.368
15.349400000000001,8.2909,-5.0694,-60.271833344872036,356.795,261.87,223.366
15.3504,8.3095,-5.0019,-60.05706362336474,357.922,257.471,223.332
15.3495,8.308,-5.0245999999999995,-60.10317473855949,357.45,250.017,223.536
15.2334,8.3166,-4.9663,-59.8864544074563,357.47,259.695,222.895
15.170399999999999,8.3375,-4.9064,-60.120248432575195,357.263,255.964,223.233
15.166500000000001,8.379299999999999,-4.8014,-59.88587725263691,357.45,254.745,223.233
15.0867,8.424199999999999,-4.7027,-60.10265936731731,357.47,250.017,223.676
15.074000000000002,8.4375,-4.7181999999999995,-59.93070266178097,357.45,245.556,223.199
15.060799999999999,8.4439,-4.649100000000001,-59.96746000203788,357.46,254.745,223.155
15.0996,8.447799999999999,-4.5984,-60.187541205440915,357.922,240.945,223.584
15.029100000000001,8.439400000000001,-4.5987,-60.09400231585877,357.7,253.301,224.004
14.9453,8.4917,-4.5154000000000005,-60.17412643131969,356.756,254.055,223.415
14.9679,8.500599999999999,-4.4594,-60.06460479597593,357.709,258.69,223.368
14.8773,8.4983,-4.4241,-60.12705620444744,357.011,257.005,223.288
14.8949,8.4822,-4.4201,-60.2179518447783,357.913,232.125,223.47
14.9353,8.486,-4.3242,-60.042100215223144,357.023,261.254,223.111
15.0704,8.5085,-4.2737,-60.107556125373364,357.46,254.745,223.412
15.0276,8.5201,-4.2119,-60.087719675953544,357.196,255.964,223.748
15.0049,8.536,-4.2071,-60.12178196452241,357.45,245.556,223.578
15.0442,8.5884,-4.117,-60.15476192266764,357.7,258.69,223.582
15.051300000000001,8.57,-4.1189,-60.24141987113518,357.7,253.301,223.801
15.1151,8.5578,-4.1002,-60.164936105651435,357.7,253.301,223.551
15.1456,8.551,-4.0489999999999995,-60.05702360228089,357.481,254.745,223.498
15.068399999999999,8.5783,-4.0086,-59.758929735816636,356.756,257.905,223.582
15.056400000000002,8.6104,-4.0235,-60.02940495187709,357.252,251.565,223.628
15.036,8.5999,-3.9957,-60.17855912285238,357.481,241.39,223.366
15.0421,8.6067,-3.9819999999999998,-59.83116254808237,356.807,257.905,223.459
14.9979,8.624400000000001,-3.9245,-59.91384393592615,357.481,250.017,223.678
0.0,0.0,0.0,-60.05550276175847,357.241,270.0,223.417
0.0,0.0,0.0,-60.17223556679953,357.196,270.0,223.415
0.0,0.0,0.0,-60.033791810882406,357.23,251.565,223.503
0.0,0.0,0.0,-60.25168391997149,357.481,245.556,223.288
0.0,0.0,0.0,-59.97823547188326,357.93,263.66,223.41
0.0,0.0,0.0,-59.971657164811745,357.241,260.538,223.459
0.0,0.0,0.0,-59.9912058607145,357.263,270.0,223.417
0.0,0.0,0.0,-60.13481136146997,357.938,240.945,223.383
0.0,0.0,0.0,-60.19933240289313,357.491,250.017,223.205
14.699100000000001,8.9788,-2.9501,-59.823712567494304,357.672,258.69,223.244
14.718399999999999,9.008099999999999,-2.8527,-60.300269699853715,357.219,260.538,222.857
14.689100000000002,9.0788,-2.7388,-59.95158081517837,356.553,251.565,223.155
14.6296,9.1085,-2.6885000000000003,-59.9681069163724,356.566,258.69,223.712
14.6216,9.1174,-2.6257,-60.09379041465462,357.709,258.69,223.368
14.5985,9.132200000000001,-2.6220999999999997,-60.04095371266287,357.709,258.69,223.746
0.0,0.0,0.0,-60.111465416546885,357.93,251.565,223.368
0.0,0.0,0.0,-59.938942869932326,356.525,244.983,223.505
0.0,0.0,0.0,-60.08301632686981,357.011,261.254,223.275
0.0,0.0,0.0,-60.012981435318984,357.219,243.435,223.408
0.0,0.0,0.0,-60.13462801651364,357.219,243.435,223.415
0.0,0.0,0.0,-60.15002665109148,358.152,233.13,223.319
0.0,0.0,0.0,-59.908164447467904,358.152,233.13,223.319
14.0879,9.0846,-2.5383,-60.01710387867037,357.241,255.964,223.507
14.106,9.1267,-2.4537999999999998,-60.058314468113025,357.023,265.601,223.54
14.1152,9.1369,-2.4248,-60.2755353377412,357.682,248.199,224.055
14.0885,9.1607,-2.339,-59.96585293502831,357.263,260.538,223.664
14.081,9.201799999999999,-2.2732,-60.05105396240708,357.23,255.964,223.089
14.1026,9.209299999999999,-2.2887,-60.21318869559235,357.481,250.017,222.834
0.0,0.0,0.0,-60.05472269751987,357.682,258.69,223.408
0.0,0.0,0.0,-59.847741181522906,357.252,255.964,223.194
0.0,0.0,0.0,-59.65948977470076,358.13,237.995,222.984
0.0,0.0,0.0,-59.95117069479076,357.47,250.017,223.275
0.0,0.0,0.0,-60.02325502390165,357.241,260.538,223.251
0.0,0.0,0.0,-59.93398902770594,357.672,243.435,223.447
0.0,0.0,0.0,-60.08722597057843,357.429,259.695,222.854
