disN,disE,disD
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8744,1.3954,-0.9508
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
-1.8466,1.3571,-0.9773999999999999
