relPosN/lon,relPosE/lat,relPosD/height,accN/hMSL,accE/hAcc,accD/vAcc,pos_type
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
-74.081866408,4.639698998,2579584.3,2574910.9,14.1,10.0,absPos
