relPosN,relPosE,relPosD,accN,accE,accD,pos_type
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-74.082833139,4.639361561,2614700.6,2610026.0,91.0,70.6,absPos
-90.99,-233.45,30.37,53.4,73.7,70.6,relPos
-90.99,-233.45,30.37,53.4,73.7,70.6,relPos
-90.99,-233.45,30.37,53.4,73.7,70.6,relPos
-90.99,-233.45,30.37,53.4,73.7,70.6,relPos
-90.99,-233.45,30.37,53.4,73.7,70.6,relPos
-90.99,-233.45,30.37,53.4,73.7,70.6,relPos
-90.99,-233.45,30.37,53.4,73.7,70.6,relPos
-90.99,-233.45,30.37,53.4,73.7,70.6,relPos
-90.99,-233.45,30.37,53.4,73.7,70.6,relPos
-90.99,-233.45,30.37,53.4,73.7,70.6,relPos
-90.99,-233.45,30.37,53.4,73.7,70.6,relPos
-90.99,-233.45,30.37,53.4,73.7,70.6,relPos
-90.99,-233.45,30.37,53.4,73.7,70.6,relPos
-90.99,-233.45,30.37,53.4,73.7,70.6,relPos
-90.99,-233.45,30.37,53.4,73.7,70.6,relPos
-90.99,-233.45,30.37,53.4,73.7,70.6,relPos
-90.99,-233.45,30.37,53.4,73.7,70.6,relPos
-90.99,-233.45,30.37,53.4,73.7,70.6,relPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-74.082833138,4.639361531,2614696.8,2610022.2,91.4,71.2,absPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-91.32,-233.44,30.75,53.4,74.1,71.2,relPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-74.082833283,4.639361378,2614699.1,2610024.4,90.6,71.2,absPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-93.02,-235.05,30.52,53.0,73.5,71.2,relPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-74.082833383,4.639361328,2614702.8,2610028.2,90.1,71.1,absPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-93.56,-236.16,30.15,52.9,73.0,71.1,relPos
-74.082833407,4.639361346,2614706.7,2610032.1,90.0,71.0,absPos
-74.082833407,4.639361346,2614706.7,2610032.1,90.0,71.0,absPos
-74.082833407,4.639361346,2614706.7,2610032.1,90.0,71.0,absPos
-74.082833407,4.639361346,2614706.7,2610032.1,90.0,71.0,absPos
-74.082833407,4.639361346,2614706.7,2610032.1,90.0,71.0,absPos
-74.082833407,4.639361346,2614706.7,2610032.1,90.0,71.0,absPos
-74.082833407,4.639361346,2614706.7,2610032.1,90.0,71.0,absPos
-74.082833407,4.639361346,2614706.7,2610032.1,90.0,71.0,absPos
-74.082833407,4.639361346,2614706.7,2610032.1,90.0,71.0,absPos
-74.082833407,4.639361346,2614706.7,2610032.1,90.0,71.0,absPos
-74.082833407,4.639361346,2614706.7,2610032.1,90.0,71.0,absPos
-74.082833407,4.639361346,2614706.7,2610032.1,90.0,71.0,absPos
-74.082833407,4.639361346,2614706.7,2610032.1,90.0,71.0,absPos
-74.082833407,4.639361346,2614706.7,2610032.1,90.0,71.0,absPos
-74.082833407,4.639361346,2614706.7,2610032.1,90.0,71.0,absPos
-74.082833407,4.639361346,2614706.7,2610032.1,90.0,71.0,absPos
-74.082833407,4.639361346,2614706.7,2610032.1,90.0,71.0,absPos
-74.082833407,4.639361346,2614706.7,2610032.1,90.0,71.0,absPos
-74.082833407,4.639361346,2614706.7,2610032.1,90.0,71.0,absPos
-74.082833407,4.639361346,2614706.7,2610032.1,90.0,71.0,absPos
