relPosN/lon,relPosE/lat,relPosD/height,accN/hMSL,accE/hAcc,accD/vAcc,pos_type
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
